page_no,series,standard,thread_form,size,size_system,pitch_or_tpi,grade,edp_code,price_per_piece,moq_flag,source_note
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,14.0 X 1.00,metric,,Long Shank B GOLD,,2528,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,16.0 X 1.50,metric,,STD GOLD,,1792,,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,16.0 X 1.50,metric,,SPPT GOLD,,2113,,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,16.0 X 1.50,metric,,Long Shank A/C/D GOLD,,2098,,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,16.0 X 1.50,metric,,Long Shank B GOLD,,2588,,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,16.0 X 1.00,metric,,STD GOLD,,1726,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,16.0 X 1.00,metric,,SPPT GOLD,,2025,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,16.0 X 1.00,metric,,Long Shank A/C/D GOLD,,2322,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,16.0 X 1.00,metric,,Long Shank B GOLD,,2693,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,18.0 X 1.50,metric,,STD GOLD,,3064,,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,18.0 X 1.50,metric,,SPPT GOLD,,3384,,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,18.0 X 1.50,metric,,Long Shank A/C/D GOLD,,3531,,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,18.0 X 1.50,metric,,Long Shank B GOLD,,4360,,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,18.0 X 1.00/2.00,metric,,STD GOLD,,3108,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,18.0 X 1.00/2.00,metric,,SPPT GOLD,,2025,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,18.0 X 1.00/2.00,metric,,Long Shank A/C/D GOLD,,3804,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,18.0 X 1.00/2.00,metric,,Long Shank B GOLD,,4401,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,20.0 X 1.50,metric,,STD GOLD,,3783,,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,20.0 X 1.50,metric,,SPPT GOLD,,3209,,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,20.0 X 1.50,metric,,Long Shank A/C/D GOLD,,4458,,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,20.0 X 1.50,metric,,Long Shank B GOLD,,5182,,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,20.0 X 1.00/2.00,metric,,STD GOLD,,3555,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,20.0 X 1.00/2.00,metric,,SPPT GOLD,,4461,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,20.0 X 1.00/2.00,metric,,Long Shank A/C/D GOLD,,4869,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,20.0 X 1.00/2.00,metric,,Long Shank B GOLD,,6048,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,22.0 X 1.50,metric,,STD GOLD,,3886,,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,22.0 X 1.50,metric,,SPPT GOLD,,4281,,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,22.0 X 1.50,metric,,Long Shank A/C/D GOLD,,4612,,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,22.0 X 1.50,metric,,Long Shank B GOLD,,5360,,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,22.0 X 1.00/2.00,metric,,STD GOLD,,4148,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,22.0 X 1.00/2.00,metric,,SPPT GOLD,,4880,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,22.0 X 1.00/2.00,metric,,Long Shank A/C/D GOLD,,4934,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,22.0 X 1.00/2.00,metric,,Long Shank B GOLD,,6129,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,24.0 X 1.50,metric,,STD GOLD,,4206,,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,24.0 X 1.50,metric,,SPPT GOLD,,4637,,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,24.0 X 1.50,metric,,Long Shank A/C/D GOLD,,5091,,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,24.0 X 1.50,metric,,Long Shank B GOLD,,5928,,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,24.0 X 2.00,metric,,STD GOLD,,4188,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,24.0 X 2.00,metric,,SPPT GOLD,,5262,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,24.0 X 2.00,metric,,Long Shank A/C/D GOLD,,5339,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,24.0 X 2.00,metric,,Long Shank B GOLD,,6650,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,25.0 X 1.00/1.50,metric,,STD GOLD,,4425,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,25.0 X 1.00/1.50,metric,,SPPT GOLD,,5568,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,25.0 X 1.00/1.50,metric,,Long Shank A/C/D GOLD,,6129,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,25.0 X 1.00/1.50,metric,,Long Shank B GOLD,,7156,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,27.0 X 1.50/2.00,metric,,STD GOLD,,6039,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,27.0 X 1.50/2.00,metric,,SPPT GOLD,,7142,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,27.0 X 1.50/2.00,metric,,Long Shank A/C/D GOLD,,7734,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,27.0 X 1.50/2.00,metric,,Long Shank B GOLD,,8444,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,30.0 X 1.50/2.00,metric,,STD GOLD,,6727,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,30.0 X 1.50/2.00,metric,,SPPT GOLD,,7970,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,30.0 X 1.50/2.00,metric,,Long Shank A/C/D GOLD,,8639,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,30.0 X 1.50/2.00,metric,,Long Shank B GOLD,,10115,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,33.0 X 1.50/2.00/3.00,metric,,STD GOLD,,8104,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,33.0 X 1.50/2.00/3.00,metric,,Long Shank A/C/D GOLD,,10376,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,33.0 X 1.50/2.00/3.00,metric,,Long Shank B GOLD,,12172,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,36.0 X 1.50/2.50/3.00,metric,,STD GOLD,,11279,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,36.0 X 1.50/2.50/3.00,metric,,Long Shank A/C/D GOLD,,14473,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,36.0 X 1.50/2.50/3.00,metric,,Long Shank B GOLD,,16916,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,39.0 X 1.50/2.00/3.00,metric,,STD GOLD,,13879,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,39.0 X 1.50/2.00/3.00,metric,,Long Shank A/C/D GOLD,,17960,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,42.0 X 1.50/2.50/3.00/4.00,metric,,STD GOLD,,15336,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,42.0 X 1.50/2.50/3.00/4.00,metric,,Long Shank A/C/D GOLD,,19551,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,45.0 X 1.50/3.00,metric,,STD GOLD,,20969,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,45.0 X 1.50/3.00,metric,,Long Shank A/C/D GOLD,,26915,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,48.0 X 1.50/2.00/3.00/4.00,metric,,STD GOLD,,22080,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,48.0 X 1.50/2.00/3.00/4.00,metric,,Long Shank A/C/D GOLD,,27761,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,50.0 X 1.50/2.00/3.00,metric,,STD GOLD,,24294,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,50.0 X 1.50/2.00/3.00,metric,,Long Shank A/C/D GOLD,,30572,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,52.0 X 1.50/2.00,metric,,STD GOLD,,28075,*,
10,TOTEM GOLD (TiN coated),IS-6175,Metric Coarse,52.0 X 1.50/2.00,metric,,Long Shank A/C/D GOLD,,35149,*,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,1.4X.35,metric,,STD XL Bright,,1257,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,1.4X.35,metric,,STD XL Gold,,1322,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,1.4X.35,metric,,SPPT XL Bright,,1525,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,1.4X.35,metric,,SPPT XL Gold,,1590,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,1.6X.35,metric,,STD XL Bright,,1257,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,1.6X.35,metric,,STD XL Gold,,1322,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,1.6X.35,metric,,SPPT XL Bright,,1525,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,1.6X.35,metric,,SPPT XL Gold,,1590,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,1.8X.35,metric,,STD XL Bright,,1257,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,1.8X.35,metric,,STD XL Gold,,1322,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,1.8X.35,metric,,SPPT XL Bright,,1525,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,1.8X.35,metric,,SPPT XL Gold,,1590,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,2X.4,metric,,STD XL Bright,,900,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,2X.4,metric,,STD XL Gold,,965,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,2X.4,metric,,SPPT XL Bright,,1065,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,2X.4,metric,,SPPT XL Gold,,1130,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,2.5X.45,metric,,STD XL Bright,,900,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,2.5X.45,metric,,STD XL Gold,,965,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,2.5X.45,metric,,SPPT XL Bright,,1065,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,2.5X.45,metric,,SPPT XL Gold,,1130,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,3X.5,metric,,SPIREX Bright,,568,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,3X.5,metric,,SPIREX Gold,,683,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,3X.5,metric,,STD XL Bright,,573,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,3X.5,metric,,STD XL Gold,,638,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,3X.5,metric,,SPPT XL Bright,,681,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,3X.5,metric,,SPPT XL Gold,,746,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,3X.5,metric,,LS 'C' XL Bright,,1158,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,3X.5,metric,,LS 'C' XL Gold,,1223,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,3X.5,metric,,LS 'B' XL Bright,,1364,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,3X.5,metric,,LS 'B' XL Gold,,1429,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,4X.7,metric,,SPIREX Bright,,568,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,4X.7,metric,,SPIREX Gold,,683,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,4X.7,metric,,STD XL Bright,,573,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,4X.7,metric,,STD XL Gold,,638,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,4X.7,metric,,SPPT XL Bright,,681,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,4X.7,metric,,SPPT XL Gold,,746,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,4X.7,metric,,LS 'C' XL Bright,,1158,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,4X.7,metric,,LS 'C' XL Gold,,1223,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,4X.7,metric,,LS 'B' XL Bright,,1364,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,4X.7,metric,,LS 'B' XL Gold,,1429,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,5X.5,metric,,SPIREX Bright,,772,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,5X.5,metric,,SPIREX Gold,,844,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,5X.5,metric,,STD XL Bright,,799,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,5X.5,metric,,STD XL Gold,,870,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,5X.5,metric,,SPPT XL Bright,,956,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,5X.5,metric,,SPPT XL Gold,,1027,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,5X.8,metric,,SPIREX Bright,,594,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,5X.8,metric,,SPIREX Gold,,713,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,5X.8,metric,,STD XL Bright,,582,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,5X.8,metric,,STD XL Gold,,653,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,5X.8,metric,,SPPT XL Bright,,702,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,5X.8,metric,,SPPT XL Gold,,773,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,5X.8,metric,,LS 'C' XL Bright,,831,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,5X.8,metric,,LS 'C' XL Gold,,902,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,5X.8,metric,,LS 'B' XL Bright,,1010,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,5X.8,metric,,LS 'B' XL Gold,,1081,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,6X.75,metric,,SPIREX Bright,,772,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,6X.75,metric,,SPIREX Gold,,844,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,6X.75,metric,,STD XL Bright,,799,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,6X.75,metric,,STD XL Gold,,870,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,6X.75,metric,,SPPT XL Bright,,956,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,6X.75,metric,,SPPT XL Gold,,1027,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,6X1,metric,,SPIREX Bright,,609,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,6X1,metric,,SPIREX Gold,,732,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,6X1,metric,,STD XL Bright,,582,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,6X1,metric,,STD XL Gold,,653,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,6X1,metric,,SPPT XL Bright,,702,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,6X1,metric,,SPPT XL Gold,,773,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,6X1,metric,,LS 'C' XL Bright,,892,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,6X1,metric,,LS 'C' XL Gold,,964,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,6X1,metric,,LS 'B' XL Bright,,1087,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,6X1,metric,,LS 'B' XL Gold,,1158,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X.75,metric,,SPIREX Bright,,908,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X.75,metric,,SPIREX Gold,,1003,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X.75,metric,,STD XL Bright,,837,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X.75,metric,,STD XL Gold,,933,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X.75,metric,,SPPT XL Bright,,1000,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X.75,metric,,SPPT XL Gold,,1096,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X1,metric,,SPIREX Bright,,817,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X1,metric,,SPIREX Gold,,981,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X1,metric,,STD XL Bright,,748,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X1,metric,,STD XL Gold,,844,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X1,metric,,SPPT XL Bright,,859,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X1,metric,,SPPT XL Gold,,954,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X1,metric,,LS 'C' XL Bright,,1067,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X1,metric,,LS 'C' XL Gold,,1162,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X1,metric,,LS 'B' XL Bright,,1266,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X1,metric,,LS 'B' XL Gold,,1362,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X1.25,metric,,SPIREX Bright,,668,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X1.25,metric,,SPIREX Gold,,799,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X1.25,metric,,STD XL Bright,,671,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X1.25,metric,,STD XL Gold,,767,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X1.25,metric,,SPPT XL Bright,,801,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X1.25,metric,,SPPT XL Gold,,895,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X1.25,metric,,LS 'C' XL Bright,,968,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X1.25,metric,,LS 'C' XL Gold,,1064,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X1.25,metric,,LS 'B' XL Bright,,1185,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,8X1.25,metric,,LS 'B' XL Gold,,1279,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1,metric,,SPIREX Bright,,937,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1,metric,,SPIREX Gold,,1128,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1,metric,,STD XL Bright,,948,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1,metric,,STD XL Gold,,1097,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1,metric,,SPPT XL Bright,,1137,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1,metric,,SPPT XL Gold,,1286,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1,metric,,LS 'C' XL Bright,,1333,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1,metric,,LS 'C' XL Gold,,1482,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1,metric,,LS 'B' XL Bright,,1486,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1,metric,,LS 'B' XL Gold,,1635,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1.25,metric,,SPIREX Bright,,937,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1.25,metric,,SPIREX Gold,,1128,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1.25,metric,,STD XL Bright,,948,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1.25,metric,,STD XL Gold,,1097,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1.25,metric,,SPPT XL Bright,,1137,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1.25,metric,,SPPT XL Gold,,1286,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1.25,metric,,LS 'C' XL Bright,,1333,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1.25,metric,,LS 'C' XL Gold,,1482,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1.25,metric,,LS 'B' XL Bright,,1486,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1.25,metric,,LS 'B' XL Gold,,1635,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1.5,metric,,SPIREX Bright,,817,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1.5,metric,,SPIREX Gold,,981,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1.5,metric,,STD XL Bright,,817,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1.5,metric,,STD XL Gold,,966,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1.5,metric,,SPPT XL Bright,,982,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1.5,metric,,SPPT XL Gold,,1131,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1.5,metric,,LS 'C' XL Bright,,1239,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1.5,metric,,LS 'C' XL Gold,,1387,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1.5,metric,,LS 'B' XL Bright,,1478,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,10X1.5,metric,,LS 'B' XL Gold,,1627,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1,metric,,SPIREX Bright,,1423,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1,metric,,SPIREX Gold,,1707,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1,metric,,STD XL Bright,,1462,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1,metric,,STD XL Gold,,1652,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1,metric,,SPPT XL Bright,,1759,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1,metric,,SPPT XL Gold,,1949,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1,metric,,LS 'C' XL Bright,,1915,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1,metric,,LS 'C' XL Gold,,2105,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1,metric,,LS 'B' XL Bright,,2254,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1,metric,,LS 'B' XL Gold,,2444,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.25,metric,,SPIREX Bright,,1423,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.25,metric,,SPIREX Gold,,1707,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.25,metric,,STD XL Bright,,1462,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.25,metric,,STD XL Gold,,1652,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.25,metric,,SPPT XL Bright,,1759,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.25,metric,,SPPT XL Gold,,1949,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.25,metric,,LS 'C' XL Bright,,1915,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.25,metric,,LS 'C' XL Gold,,2105,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.25,metric,,LS 'B' XL Bright,,2254,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.25,metric,,LS 'B' XL Gold,,2444,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.5,metric,,SPIREX Bright,,1423,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.5,metric,,SPIREX Gold,,1707,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.5,metric,,STD XL Bright,,1462,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.5,metric,,STD XL Gold,,1652,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.5,metric,,SPPT XL Bright,,1759,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.5,metric,,SPPT XL Gold,,1949,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.5,metric,,LS 'C' XL Bright,,1915,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.5,metric,,LS 'C' XL Gold,,2105,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.5,metric,,LS 'B' XL Bright,,2254,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.5,metric,,LS 'B' XL Gold,,2444,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.75,metric,,SPIREX Bright,,1231,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.75,metric,,SPIREX Gold,,1480,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.75,metric,,STD XL Bright,,1271,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.75,metric,,STD XL Gold,,1460,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.75,metric,,SPPT XL Bright,,1518,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.75,metric,,SPPT XL Gold,,1708,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.75,metric,,LS 'C' XL Bright,,1750,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.75,metric,,LS 'C' XL Gold,,1940,,
11,High Performance Taps HSSE,IS-6175 / BS-949,Metric,12X1.75,metric,,LS 'B' XL Bright,,2069,,
